,title,count,frequency
4370,"Woodland Crematorium, Stockholm, Sweden, Second version: exterior elevation",1,8.043111075363951e-05
4371,Plate (folio 14) fromLe Lézard aux plumes d’or(The Lizard with Golden Feathers),1,8.043111075363951e-05
4372,Table of contents (pages 122–123) fromLe Chant des morts,1,8.043111075363951e-05
4373,"Izogazeta brigada khudozhnikov, no. 1",1,8.043111075363951e-05
4374,"Transplantation II: Floating Underwater Environment, project, Aerial sectional perspective",1,8.043111075363951e-05
4375,A Tribute to the Music of Thelonius Monk,1,8.043111075363951e-05
4376,Century of the Common Man,1,8.043111075363951e-05
4377,"Oceanus Procellarum(plate, folio 5) fromLunar Transformations",1,8.043111075363951e-05
4378,"Münchner Illustrierte Wochenschrift, Jugend, Hier Zu Haben (Münich illustrated weekly magazine “Youth” on sale here)",1,8.043111075363951e-05
4379,"Center for Applied Computer Research project, Mexico City, Mexico",1,8.043111075363951e-05
4380,Seibu,1,8.043111075363951e-05
4381,Bitva(Battle) fromVoina(War),1,8.043111075363951e-05
4382,Oval Steel Cheese Knife,1,8.043111075363951e-05
4383,"Galerie Herbert Herrmann, Ausstellung, Juli 1948, Josef Alers, Max Bill, Hans Arp",1,8.043111075363951e-05
4384,"Sobakévitch Near the Armchair(Sobakévitch près du fauteuil), plate XXXVIIbis (supplementary suite) fromLes Âmes mortes",1,8.043111075363951e-05
4385,Time and Tools Influence Art,1,8.043111075363951e-05
4386,First Exhibition of Contemporary Architecture,1,8.043111075363951e-05
4387,Collage ‘69 Yamashiro,1,8.043111075363951e-05
4388,Urbino Dinnerware,1,8.043111075363951e-05
4389,"Neizdannyi Khlebnikov, vols. 1-19, 23, and 24",1,8.043111075363951e-05
4390,Vom Licht,1,8.043111075363951e-05
4391,Tumblers (model i-104),1,8.043111075363951e-05
4392,"Briggel: Briggel (Der Briggel: Briggel)(in-text plate, page 62) fromNeben der Heerstrasse (Off the Main Road)",1,8.043111075363951e-05
4393,Campagna (Furnishing fabric),1,8.043111075363951e-05
4394,"Tchitchikov’s Farewell to Manilov(Les Adieux de Tchitchikov à Manilov), plate XII (supplementary suite) fromLes Âmes mortes",1,8.043111075363951e-05
4395,Kilta Egg Cups,1,8.043111075363951e-05
4396,Cantilever Desk Lamp (model 41555 mark 2),1,8.043111075363951e-05
4397,Caviar Spoon,1,8.043111075363951e-05
4398,"...The Gathering Anguish That Strikes in Your Throat...(...L’Angoisse qui s’amasse en frappant sous ta gorge...) (plate, page 35) fromPasiphaé: Chant de Minos (Les Crétois)",1,8.043111075363951e-05
4399,Tailpiece (page 96) fromThe Fables of Aesop,1,8.043111075363951e-05
4400,Klamstwo Judyty,1,8.043111075363951e-05
4401,"Untitled, no. 3 of 8, from the illustrated book,Homely Girl, A Life, volume II",1,8.043111075363951e-05
4402,Heads(Têtes) fromLes Métamorphoses,1,8.043111075363951e-05
4403,Most,1,8.043111075363951e-05
4404,"Film, “Emilia Balotti,” Defafilm 1957",1,8.043111075363951e-05
4405,"Seller of Air (Lives by Money Matters: Air)fromTevia the Milkman, Volume I",1,8.043111075363951e-05
4406,The Navy Needs You! Don’t Read American History – Make It! U.S. Navy Recruiting Station,1,8.043111075363951e-05
4407,"Casts (Words)(plate, folio 51) fromFoirades/Fizzles",1,8.043111075363951e-05
4408,Lazaro & the Franciscan FriarfromRambles in the Footsteps of Don Quixoteby Henry D. Inglis,1,8.043111075363951e-05
4409,In-text plate (page 72) fromLe Chant des morts,1,8.043111075363951e-05
4410,"“Bauen in Frankreich, Bauen in Eisen, Bauen in Eisenbeton” by Sigfried Giedion",1,8.043111075363951e-05
4411,Fabric Upholstery (no. 13304),1,8.043111075363951e-05
4412,Plate (folio 18) fromBook AC,1,8.043111075363951e-05
4413,Armchair (model 45),1,8.043111075363951e-05
4414,10th Anniversary of “Tategumi Yokogumi” Magazine,1,8.043111075363951e-05
4415,Birley’s,1,8.043111075363951e-05
4416,"Exposicion Litografias, Taller de Gráfica Popular, Galeria de Arte de la Universidad Nacional",1,8.043111075363951e-05
4417,Kahls Blumendünger Geruchlos,1,8.043111075363951e-05
4418,Plate (page 47) from Carmen,1,8.043111075363951e-05
4419,Pacjenci,1,8.043111075363951e-05
4420,"Galerie Maeght, Richier, Sculptures",1,8.043111075363951e-05
4421,Drapery Material Sample,1,8.043111075363951e-05
4422,Depero Futurista,1,8.043111075363951e-05
4423,Rutex-Miroslav Prochazka (Brochure for carpeting),1,8.043111075363951e-05
4424,Ottawa Storage Cube,1,8.043111075363951e-05
4425,"House for Venice Biennale project, Venice, Italy (Title board: aerial view of model)",1,8.043111075363951e-05
4426,Shiseido Nail Enamel,1,8.043111075363951e-05
4427,Rountree’s Elect Cocoa,1,8.043111075363951e-05
4428,"Getulio, Kleine Galerie",1,8.043111075363951e-05
4429,Jar,1,8.043111075363951e-05
4430,"The Atheneum, New Harmony, Indiana, Site plan, study",1,8.043111075363951e-05
4431,Headpiece (page 113) fromThe Fables of Aesop,1,8.043111075363951e-05
4432,His Beatitude Benedictos I Greek Orthodox Patriarch of Jerusalem(plate 3) fromJerusalem Faces,1,8.043111075363951e-05
4433,"telehor, Internationale Zeitschrift für optische Kultur",1,8.043111075363951e-05
4434,V Invest,1,8.043111075363951e-05
4435,"Meal in the Tavern(Repas dans le traktir), plate XXI (supplementary suite) fromLes Âmes mortes",1,8.043111075363951e-05
4436,Plate (facing page 106) fromAllo! Paris!,1,8.043111075363951e-05
4437,Folio 10 fromMirskontsa(Worldbackwards),1,8.043111075363951e-05
4438,Unverkennbar Bols,1,8.043111075363951e-05
4439,"Schaak Olympiade 1954, Amsterdam",1,8.043111075363951e-05
4440,"Gropius, die Wurzeln der neuen Baukunst",1,8.043111075363951e-05
4441,Andy Warhol’s Index (Book),1,8.043111075363951e-05
4442,"Page 88 (folio 4) fromA Humument, Volume I",1,8.043111075363951e-05
4443,"Hadassah University Medical Center, Mount Scopus, Jerusalem, Israel, Perspectives and elevation",1,8.043111075363951e-05
4444,Tailpiece (page 260) fromThe Fables of Aesop,1,8.043111075363951e-05
4445,Study for cover ofNovyi LEF(New LEF),1,8.043111075363951e-05
4446,Front endpapers (Vorsatz) fromUmbra vitae (Shadow of Life),1,8.043111075363951e-05
4447,Izbornik stikhov s poslesloviem rechiaria. 1907–1914 gg.(A Selection of Poems with an Afterword by the Wordsmith: 1907–1914),1,8.043111075363951e-05
4448,Headpiece (page 39) fromThe Fables of Aesop,1,8.043111075363951e-05
4449,Disposable Penlight,1,8.043111075363951e-05
4450,In-text plate (folio 16) from The Adventures of a Novel in Four Chapters,1,8.043111075363951e-05
4451,"Porta Vittoria, project, Milan, Italy, Passage below water basin, perspective and plan",1,8.043111075363951e-05
4452,Treballadors! Tots contra el feixisme,1,8.043111075363951e-05
4453,"Plug-in University Node, project (Elevation)",1,8.043111075363951e-05
4454,"Ron Bacardi y Compania, S.A., Administration Building project, Santiago, Cuba (Preliminary version: interior perspective)",1,8.043111075363951e-05
4455,Steendrukkerij de Jong & Co,1,8.043111075363951e-05
4456,Incandescent Bulb (model WIR105),1,8.043111075363951e-05
4457,"Gethsemane(plate, folio 33 verso) from the periodicalDer Bildermann, vol. 1, no. 16 (Nov 1916)_

_",1,8.043111075363951e-05
4458,BallerinafromCirque,1,8.043111075363951e-05
4459,Ausstellung Europaisches Kunstgewerbe,1,8.043111075363951e-05
4460,Plate (facing page 190) fromLes Chants de Maldoror,1,8.043111075363951e-05
4461,"Variation after Improvisation 21 (Variation nach Improvisation 21)(plate, folio 13) fromKlänge (Sounds)",1,8.043111075363951e-05
4462,"Break Reaction’s Grip, Register, Vote",1,8.043111075363951e-05
4463,Bulldog Poster (Mops-Plakat) for the periodicalSimplicissimus,1,8.043111075363951e-05
4464,In-text plate (page 98) fromL’Évangile(The Gospel),1,8.043111075363951e-05
4465,"Jean Lurçat, Pejzaz",1,8.043111075363951e-05
4466,"Numeral 4(plate, folio 19) fromFoirades/Fizzles",1,8.043111075363951e-05
4467,"Vignette next to “Different” (Vignette bei “Anders”) (headpiece, folio 34) fromKlänge (Sounds)",1,8.043111075363951e-05
4468,Eighth Chapter: Return Home QuicklyfromThe Bewitched Tailor,1,8.043111075363951e-05
4469,Stamped Indelibly,1,8.043111075363951e-05
4470,Cigarette Case,1,8.043111075363951e-05
4471,Plate (folio 23) fromMirskontsa(Worldbackwards),1,8.043111075363951e-05
4472,Kyogen,1,8.043111075363951e-05
4473,Einbauplan des BMW-Hornet,1,8.043111075363951e-05
4474,Histoire des rechutes,1,8.043111075363951e-05
4475,ORTF à tous,1,8.043111075363951e-05
4476,"Salk Institute for Biological Studies, La Jolla, California (Perspective of meeting house)",1,8.043111075363951e-05
4477,Concept No Object,1,8.043111075363951e-05
4478,Album,1,8.043111075363951e-05
4479,Ange de la Baie,1,8.043111075363951e-05
4480,Das Religiöse Bild,1,8.043111075363951e-05
4481,Sintrax Coffee Machine,1,8.043111075363951e-05
4482,"Ekaha-Schnellsicht, Die Steilkartei mit Sichtstreifen, Ein Blick-Ein Griff",1,8.043111075363951e-05
4483,Table (model B10),1,8.043111075363951e-05
4484,In-text plate (page 40) fromLe Chant des morts,1,8.043111075363951e-05
4485,Multipress Juice Extractor (model MP 3),1,8.043111075363951e-05
4486,Cinemafrika,1,8.043111075363951e-05
4487,"wie wohnen? Die Wohnung (How Should We Live? The Dwelling) (Poster for exhibition organized by the Deutsche Werkbund at the Weissenhofsiedlung, Stuttgart, Germany)",1,8.043111075363951e-05
4488,"Plate 3 fromFuturists, Abstractionists, Dadaists: the Forerunners of the Avant-Garde, vol. I",1,8.043111075363951e-05
4489,"Untitled (plate, page 139) from the periodicalMünchner Blätter für Dichtung und Graphik, vol. 1, no. 9 (September 1919)",1,8.043111075363951e-05
4490,Prospectus title page (inserted at back of book) fromÀ toute épreuve(Proof Against All),1,8.043111075363951e-05
4491,"Sleep, Sleep, Baby, Sleep(Dodo, l’enfant do) (headpiece, page 4) fromPetites scènes familières",1,8.043111075363951e-05
4492,"Et mon ame... (And my soul...) (plate, folio 10) from Psaumes pénitentiels de David (David’s Penitential Psalms)",1,8.043111075363951e-05
4493,Byron Glasses,1,8.043111075363951e-05
4494,Manifesto a los poetas,1,8.043111075363951e-05
4495,"Phoebus-Palast, Musikalische und Filmdarbietungen von Rang, Programm",1,8.043111075363951e-05
4496,Headpiece (page 267) fromThe Fables of Aesop,1,8.043111075363951e-05
4497,Las Milicias de la Cultura Luchan Contra el Fascismo Combatiendo la Ignorancia,1,8.043111075363951e-05
4498,Cheese Plate and Cover,1,8.043111075363951e-05
4499,Plate (page 97) fromL’Évangile(The Gospel),1,8.043111075363951e-05
4500,Bowl (no. 307x),1,8.043111075363951e-05
4501,"Parc de la Villette Project, Paris, France (Discovery)",1,8.043111075363951e-05
4502,"Toro! Toro!(plate, folio 4) fromToro Desconocido",1,8.043111075363951e-05
4503,The Cat(Le Chat) (plate VI) fromEaux-fortes originale pour des textes de Buffon(Histoire naturelle),1,8.043111075363951e-05
4504,Pantagruel,1,8.043111075363951e-05
4505,Prof. Johannes Molzahn,1,8.043111075363951e-05
4506,"“Know Ye Not That So Many of Us as Were Baptized into Jesus Christ Were Baptized into His Death”(«Nous...c’est en Sa mort que nous avons été baptisé»), plate XXX fromMiserere",1,8.043111075363951e-05
4507,Join Your Savings Group Now!,1,8.043111075363951e-05
4508,Nude with Necklacefrom the illustrated bookSix Contes Fantastiques,1,8.043111075363951e-05
4509,Hot-Water Jug,1,8.043111075363951e-05
4510,Let Us Ruthlessly Crush and Destroy the Enemy,1,8.043111075363951e-05
4511,"The River Yeo Near Barnstaple, Wherever You Go You Can Be Sure of Shell",1,8.043111075363951e-05
4512,Double page plate (between pages 72 and 73) fromKing Roi(Ubu Roi),1,8.043111075363951e-05
4513,"Libertad de Cultos, Libertad de Palabra, Libres de Miseria, Libres de Timor",1,8.043111075363951e-05
4514,Forced Labor,1,8.043111075363951e-05
4515,Petukh(The Rooster),1,8.043111075363951e-05
4516,"Aircraft Carrier City in Landscape, project, Exterior perspective",1,8.043111075363951e-05
4517,In-text plate (page 97) fromDaphnis et Chloé,1,8.043111075363951e-05
4518,Tailpiece (page 78) fromCirque(Circus),1,8.043111075363951e-05
4519,Eclisse Table Lamp,1,8.043111075363951e-05
4520,Sovetskaia azbuka,1,8.043111075363951e-05
4521,"An das Bauhaus in Dessau, Mauerstrasse 36",1,8.043111075363951e-05
4522,La mémoire et la main,1,8.043111075363951e-05
4523,In-text plate (page 125) fromDaphnis et Chloé,1,8.043111075363951e-05
4524,Bowl (no. 19G),1,8.043111075363951e-05
4525,"Library and Office Building of Salman Schocken, Jerusalem, Israel, Perspective and plan",1,8.043111075363951e-05
4526,"Strips, Trunks, Trees, Dots",1,8.043111075363951e-05
4527,Plate (page 33) fromLe Rempart de Brindilles(The Rampart of Twigs),1,8.043111075363951e-05
4528,Headpiece (page 85) fromThe Fables of Aesop,1,8.043111075363951e-05
4529,In-text plate (page 74) fromLe Chant des morts,1,8.043111075363951e-05
4530,"Ausstellung, Alte Kulturwerte In Hannoverschem Besitz",1,8.043111075363951e-05
4531,Kaspar,1,8.043111075363951e-05
4532,"The Winter (Der Winter)(headpiece, page 37) fromUmbra vitae (Shadow of Life)",1,8.043111075363951e-05
4533,Industrial Coordination,1,8.043111075363951e-05
4534,Double page plate (pages 46 and 47) fromLe Coeur à Gaz(The Gas Heart),1,8.043111075363951e-05
4535,Plate (folio 19) fromPietre Foglie,1,8.043111075363951e-05
4536,Fotografie der Gegenwart (Contemporary Photography) (Poster for exhibition in Magdeburg),1,8.043111075363951e-05
4537,Plate (folio 8) from‘Capital’ in Pictures,1,8.043111075363951e-05
4538,"Diagram of Central Processing Unit Chip (Microprocessor), Corresponding Microchip",1,8.043111075363951e-05
4539,"Le Corbeau volant, les ailes déployées(The Flying Raven) (ex libris) fromLe Corbeau(The Raven)",1,8.043111075363951e-05
4540,Cover fromPsaumes pénitentiels de David(David’s Penitential Psalms),1,8.043111075363951e-05
4541,"Company Centre Nijkerk Project, Nijkerk, The Netherlands",1,8.043111075363951e-05
4542,"Programma mezhdunarodnogo konkursa na proekt gosudarstvennogo Ukrainskogo Teatra. Massovogo muzykalnogo deistva na 4,000 mest v Khar’kove(Prospectus for an International Design Competition for the State Ukrainian Theater: A Music Hall with a Four-Thousand Seat Capacity in Kharkov)",1,8.043111075363951e-05
4543,Stiftung Bauhaus Dessau November-Dezember,1,8.043111075363951e-05
4544,The Doodler,1,8.043111075363951e-05
4545,Plate (page 88) from L’Évangile (The Gospel),1,8.043111075363951e-05
4546,“Elchim” Electric Vacuum Cleaner Brush,1,8.043111075363951e-05
4547,"Walking to the Table(On passe à table), plate XXXIV (supplementary suite) fromLes Âmes mortes",1,8.043111075363951e-05
4548,"The Manhattan Transcripts Project, New York, New York, Episode 2: The Street (Border Crossing)",1,8.043111075363951e-05
4549,Crack Lamp,1,8.043111075363951e-05
4550,For Your Boy – United War Work Campaign,1,8.043111075363951e-05
4551,Smert’ Vladimira Maiakovskogo(The Death of Vladimir Mayakovsky),1,8.043111075363951e-05
4552,"Leaf, Fig, and Sea(Foglia, fico e mare) fromSix Etchings by Giuseppe Viviani(Sei Incisioni di Giuseppe Viviani)",1,8.043111075363951e-05
4553,Sony Tape: Full Color Sound,1,8.043111075363951e-05
4554,Sträuli Sport am Rennweg Zürich,1,8.043111075363951e-05
4555,"The Great Globe, Swanage. Wherever You Go You Can Be Sure of Shell",1,8.043111075363951e-05
4556,Double Ashtray (model 205A Cipro),1,8.043111075363951e-05
4557,"Duplicate of plate from page 33 (supplementary suite, plate 5) fromDer Philosoph(The Philosopher)",1,8.043111075363951e-05
4558,"Porta Vittoria, project, Milan, Italy, View at elliptical passage, perspective and plan",1,8.043111075363951e-05
4559,Slide Viewer,1,8.043111075363951e-05
4560,Cabinet Units (Entry Panel for MoMA Competition for Organic Design in Home Furnishings),1,8.043111075363951e-05
4561,Variant of frontispiece fromMonsieur Aa l’antiphilosophe: Volume I fromL’Antitête,1,8.043111075363951e-05
4562,Miss Sissi Table Lamp,1,8.043111075363951e-05
4563,Canto IXfrom18 Cantos,1,8.043111075363951e-05
4564,"The Bunch of GrapesorThe Small Bunch of Grapes(tailpiece,page 103) from the illustrated bookDans l’Atelier de Picasso",1,8.043111075363951e-05
4565,Stamp Box,1,8.043111075363951e-05
4566,Plate (folio 9) fromÀ toute épreuve(Proof Against All),1,8.043111075363951e-05
4567,Glasses (model20⁄200),1,8.043111075363951e-05
4568,"Plate 8 of 9, from the illustrated bookHe Disappeared into Complete Silence, first edition (Example 1)",1,8.043111075363951e-05
4569,L’Évangile(The Gospel),1,8.043111075363951e-05
4570,American System-Built Houses for The Richards Company project (Perspective of model A221),1,8.043111075363951e-05
4571,Fabriken Fortschritt GmbH,1,8.043111075363951e-05
4572,Ask For BP Not Just Ethyl,1,8.043111075363951e-05
4573,Bearing Spring,1,8.043111075363951e-05
4574,Gom Pen,1,8.043111075363951e-05
4575,In-text plate (folios 15 verso and 16 recto) fromIn Memory of My Feelings,1,8.043111075363951e-05
4576,"Aventure, No. 2, December 1921",1,8.043111075363951e-05
4577,"Church of Solitude Project, New York, New York, Longitudinal section",1,8.043111075363951e-05
4578,"Untitled (in-text plate, page 28) fromDie Samländische Ode (The Samland Ode)",1,8.043111075363951e-05
4579,Plate (folio 122) from‘Capital’ in Pictures,1,8.043111075363951e-05
4580,"The Manhattan Transcripts Project, New York, New York, Introductory panel to Episode 3: The Tower (The Fall)",1,8.043111075363951e-05
4581,Spirale Ashtray (7690),1,8.043111075363951e-05
4582,Cover forÀ l’Infinitif(La Boîte Blanche) (In the Infinitive[The White Box]),1,8.043111075363951e-05
4583,Fiz!!!Kul’t!!!Ura!!!(Fit!!! Ness!!! Hooray!!!),1,8.043111075363951e-05
4584,"Plate 2 of 9, from the illustrated book,He Disappeared into Complete Silence, first edition (Example 1)",1,8.043111075363951e-05
4585,"Theatre de la Renaissance, Sarah Bernhardt, La Samaritaine",1,8.043111075363951e-05
4586,"Au comte de Villamediana, grand amateur de pierres précieuses, de chevaux et de tableauxfromVingt poëmes",1,8.043111075363951e-05
4587,"Urban Housing, Turin, Italy, Plan",1,8.043111075363951e-05
4588,Double page plate III (folios 12 verso and 13) fromLe Courtisan grotesque(The Grotesque Courtier),1,8.043111075363951e-05
4589,In-text plate (page 93) fromLe Chant des morts,1,8.043111075363951e-05
4590,Cabinet with Five Drawers,1,8.043111075363951e-05
4591,Loto Floor Lamp,1,8.043111075363951e-05
4592,Self-Portrait (Selbstbildnis)(plate facing page 134) from _Autobiography(Selbstbiographie)_,1,8.043111075363951e-05
4593,The Poems,1,8.043111075363951e-05
4594,Plate (folio 22) fromHommage à Roger Lacourière,1,8.043111075363951e-05
4595,"Exposition, Galerie Maeght",1,8.043111075363951e-05
4596,"Chikatsu-Asuka Historical Museum, Minami-Kawachi, Osaka, Japan, Exterior perspective",1,8.043111075363951e-05
4597,In-text plate (folio 16) from21 Etchings and Poems,1,8.043111075363951e-05
4598,Plate (folio 9 verso) fromÀ toute épreuve(Proof Against All),1,8.043111075363951e-05
4599,Plate (facing page 66) fromAllo! Paris!,1,8.043111075363951e-05
4600,"Der Lumpenball das Fest der progressiven Künstler ist am Samstag den 16. Januar, No 20",1,8.043111075363951e-05
4601,Za rubezhom 2-3,1,8.043111075363951e-05
4602,Saucepot and Cover,1,8.043111075363951e-05
4603,"Our Allies Need Eggs, Your Farm Can Help",1,8.043111075363951e-05
4604,4th International Aviation Meeting Zurich,1,8.043111075363951e-05
4605,Walter Leistikow(plate facing page 24) fromGesammelte Schriften (Collected Writings),1,8.043111075363951e-05
4606,"El Fascismo, 2a Conferencia: El Fascismo Italiano",1,8.043111075363951e-05
4607,Plate (page 28) fromCentury of the Common Man,1,8.043111075363951e-05
4608,"Untitled from Folder vol. I, no. I",1,8.043111075363951e-05
4609,Drawing forMouchoir de Nuages,1,8.043111075363951e-05
4610,"Bourjois-Paris, Fabrique de Parfums",1,8.043111075363951e-05
4611,"Kyle Residence, Houston, Texas, Plan",1,8.043111075363951e-05
4612,Spice Container,1,8.043111075363951e-05
4613,In-text plate (folio 15) fromÀ toute épreuve(Proof Against All),1,8.043111075363951e-05
4614,Racing Wheelchair,1,8.043111075363951e-05
4615,"The Wedding (Motl and Zejtl’s Marriage)fromTevia the Milkman, Volume I",1,8.043111075363951e-05
4616,Sfericlock Alarm Clock,1,8.043111075363951e-05
4617,"House, Pregassona, Switzerland (Plan, preliminary sketch)",1,8.043111075363951e-05
4618,Die Samländische Ode (The Samland Ode),1,8.043111075363951e-05
4619,In-text plate (page 46) fromL’Évangile(The Gospel),1,8.043111075363951e-05
4620,"Job and the Maidens (Hiob und die Fräuleins)(plate, page 35) fromHiob (Job)",1,8.043111075363951e-05
4621,Tailpiece (page 34) fromThe Tunning of Elynour Rummynge,1,8.043111075363951e-05
4622,"Orfeo ed Euridice, de Ned. Opera",1,8.043111075363951e-05
4623,Double page plate (between pages 84 and 85) fromKing Ubu(Ubu Roi),1,8.043111075363951e-05
4624,Tailpiece (page 200) fromThe Fables of Aesop,1,8.043111075363951e-05
4625,Handle Me,1,8.043111075363951e-05
4626,The Royal Tournament (Poster for London Transport),1,8.043111075363951e-05
4627,Les Biches,1,8.043111075363951e-05
4628,Flour Sieve,1,8.043111075363951e-05
4629,"The New Society: Plate 2 (Die neue Gesellschaft: Blatt 2)(plate, folio 20 verso) from the periodicalDer Bildermann, vol. 1, no. 10 (August 1916)",1,8.043111075363951e-05
4630,"Maison de la Publicité Project, Paris, France (Plan of penthouse)",1,8.043111075363951e-05
4631,Ebbi,1,8.043111075363951e-05
4632,Smokers Prefer Shell,1,8.043111075363951e-05
4633,Alle Kreise der Kulturwelt (All circles of the world of culture). Advertising brochure for bauhaus magazine.,1,8.043111075363951e-05
4634,Cancion Protesta,1,8.043111075363951e-05
4635,Fido pâtée pour chats,1,8.043111075363951e-05
4636,"Landscape with Upright White Figure (Landschaft mit aufrechter weisser Figur)(plate, folio 51) fromKlänge (Sounds)",1,8.043111075363951e-05
4637,In-text plate (folio 17) fromÀ toute épreuve(Proof Against All),1,8.043111075363951e-05
4638,"With a Pointed Head He Rises (Spitzköpfig kommt er...)(headpiece, page 13) fromUmbra vitae (Shadow of Life)",1,8.043111075363951e-05
4639,Double Faced Rug,1,8.043111075363951e-05
4640,Air Flow Desk Fan,1,8.043111075363951e-05
4641,Plate (folio 14) fromRecollections of Childhood,1,8.043111075363951e-05
4642,23 Documents classés,1,8.043111075363951e-05
4643,Museum Service,1,8.043111075363951e-05
4644,"Vignette next to “Exit” (Vignette bei “Ausgang”) (headpiece, folio 36) fromKlänge (Sounds)",1,8.043111075363951e-05
4645,"Photographie, Stedelijk Museum A’dam",1,8.043111075363951e-05
4646,Plate (folio 11) fromGeometric Figures within Geometric Figures,1,8.043111075363951e-05
4647,Olympia Coupable(Histoire Vraie),1,8.043111075363951e-05
4648,On The Job For Victory,1,8.043111075363951e-05
4649,"Kult und Form, Ausstellung am Adolf-Mittag-See",1,8.043111075363951e-05
4650,Light Light Chair,1,8.043111075363951e-05
4651,"Novyi LEF. Zhurnal levogo fronta iskusstv, 11-12",1,8.043111075363951e-05
4652,Plate (folio 21) fromMirskontsa(Worldbackwards),1,8.043111075363951e-05
4653,"Ville de Nice, Jean Cocteau, Tapisserie-Peintures-Dessins",1,8.043111075363951e-05
4654,"The Dragonfly(La Libellule) (plate XXVII, facing page 146) fromEaux-fortes originale pour des textes de Buffon(Histoire naturelle)",1,8.043111075363951e-05
4655,"Dispute Between Pliouchkine and Mavra(Dispute de Pliouchkine et de Mavra), plate XLVI (supplementary suite) fromLes Âmes mortes",1,8.043111075363951e-05
4656,Four Women in Flight(Quatre femmes en fuite) fromLes Métamorphoses,1,8.043111075363951e-05
4657,"Jazz Nad Odra, Jazz on Odra River",1,8.043111075363951e-05
4658,A Postmark Betrayed this H.Q. – Use the Army Post Office,1,8.043111075363951e-05
4659,In-text plate (page 76) fromParler seul(Speaking Alone),1,8.043111075363951e-05
4660,"Landfair Apartments, Westwood, Los Angeles, CA",1,8.043111075363951e-05
4661,Plate (no. 208),1,8.043111075363951e-05
4662,"The Whip (Die Peitsche)(in-text plate, page 18) fromDer Kopf (The Head)",1,8.043111075363951e-05
4663,"LEF. Zhurnal levogo fronta iskusstv(LEF: Journal of the Left Front of the Arts), no. 2",1,8.043111075363951e-05
4664,LIFE – Reach for the Skyline,1,8.043111075363951e-05
4665,Ron Fork,1,8.043111075363951e-05
4666,"Dolphin (Delphin)(tailpiece, page 32) fromTierfabeln des Aesop (Aesop’s Fables)",1,8.043111075363951e-05
4667,50th Anniversary Exhibit – The Minneapolis Institute of Arts,1,8.043111075363951e-05
4668,"...The Fixed Gaze, The Cheeks on Fire...(...Le Regard fixe, les joues en feu...) (plate, page 55) fromPasiphaé: Chant de Minos (Les Crétois)",1,8.043111075363951e-05
4669,In-text plate (page 79) fromParler seul(Speaking Alone),1,8.043111075363951e-05
4670,"Fair Booth(La Baraque) (headpiece, page 41) fromPetites scènes familières",1,8.043111075363951e-05
4671,Jigger,1,8.043111075363951e-05
4672,"The New Society: Plate 5 (Die neue Gesellschaft: Blatt 5)(plate, folio 29) from the periodicalDer Bildermann, vol. 1, no. 14 (October 1916)",1,8.043111075363951e-05
4673,Plate (folio 11) fromSketchbook 1982,1,8.043111075363951e-05
4674,Plate (facing page 42) fromAllo! Paris!,1,8.043111075363951e-05
4675,He Vivido y Vivo,1,8.043111075363951e-05
4676,Restaurez-Vous au Wagon-Bar,1,8.043111075363951e-05
4677,Frontispiece (folio 3) from‘Capital’ in Pictures,1,8.043111075363951e-05
4678,Buchstaben und Schriften BAG A-Z,1,8.043111075363951e-05
4679,Plate (folio 31) fromGeometric Figures within Geometric Figures,1,8.043111075363951e-05
4680,Inner City Infill,1,8.043111075363951e-05
4681,Meta,1,8.043111075363951e-05
4682,Plate (page 117) fromLe Désespéranto(Desesperanto): Volume III fromL’Antitête(The Anti-Head),1,8.043111075363951e-05
4683,Headpiece (page 225) fromThe Fables of Aesop,1,8.043111075363951e-05
4684,Fly the Tube,1,8.043111075363951e-05
4685,Plate (page 7) fromCirque(Circus),1,8.043111075363951e-05
4686,"Exodus, or the Voluntary Prisoners of Architecture: The Tip of the Strip",1,8.043111075363951e-05
4687,Folio 7 fromUtinoe gnezdyshko... durnykh slov(A Little Duck’s Nest... of Bad Words),1,8.043111075363951e-05
4688,Ministerstvo skolstvi a narodni osvety,1,8.043111075363951e-05
4689,Plate (facing page 60) fromAllo! Paris!,1,8.043111075363951e-05
4690,Headpiece (page 247) fromThe Fables of Aesop,1,8.043111075363951e-05
4691,Stikhi V. Maiakovskogo. Vypyt(The Poetry of V. Mayakovsky.[Vypyt]),1,8.043111075363951e-05
4692,"Face(plate, page 101) fromCorps perdu",1,8.043111075363951e-05
4693,Ausstellung “Angewandte Graphic”,1,8.043111075363951e-05
4694,Waardig?,1,8.043111075363951e-05
4695,Loose pages of documentation on 41 Degrees from magazine of the period,1,8.043111075363951e-05
4696,"Plate (folio 57) fromSix Geometric Figures and All Their Combinations, Volume I",1,8.043111075363951e-05
4697,In-text plate (folio 15) from21 Etchings and Poems,1,8.043111075363951e-05
4698,In-text plate (page 10) fromL’Évangile(The Gospel),1,8.043111075363951e-05
4699,"Ausstellung der Kunst der Werbung, Essen 1931",1,8.043111075363951e-05
4700,In-text plate (folio 33) fromChevaux de minuit,1,8.043111075363951e-05
4701,"Únor, 1948, Kupredu, Zpátky Ni Krok! (February 1948. Forward, Step Back!) (Poster celebrating the Communist takeover of the state)",1,8.043111075363951e-05
4702,La Métromanie ou les dessous de la capitale,1,8.043111075363951e-05
4703,Folder back fromOuzel,1,8.043111075363951e-05
